time,desire_torque,commanded_torque,passive_torque,ankle_angle,device_current
9.031293153762817,0,-2.023031528428623,2.023031528428623,0.41748046875,0.002
9.036322593688965,0,-2.023031528428623,2.023031528428623,0.41748046875,0.002
9.04129409790039,0,-2.0216548909839314,2.0216548909839314,0.46142578125,-0.445
9.046305656433105,0,-2.0237239008981063,2.0237239008981063,0.3955078125,-1.022
9.051294088363647,0,-2.0244189758656805,2.0244189758656805,0.37353515625,-1.063
9.056330680847168,0,-2.0265204157569525,2.0265204157569525,0.3076171875,-1.151
9.061305284500122,0,-2.0286461781310474,2.0286461781310474,0.24169921875,-1.182
9.066309213638306,0,-2.0322431653830346,2.0322431653830346,0.1318359375,-1.201
9.07129454612732,0,-2.0344337877113245,2.0344337877113245,0.06591796875,-1.219
9.076309204101562,0,-2.036648732522437,2.036648732522437,0.0,-1.192
9.08129620552063,0,-2.036648732522437,2.036648732522437,0.0,-1.212
9.086306810379028,0,-2.036648732522437,2.036648732522437,0.0,-1.18
9.091312646865845,0,-2.036648732522437,2.036648732522437,0.0,-1.141
9.096359968185425,0,-2.036648732522437,2.036648732522437,0.0,-1.1280000000000001
9.10135817527771,0,-2.036648732522437,2.036648732522437,0.0,-1.1360000000000001
9.123753547668457,0,-2.036648732522437,2.036648732522437,0.0,-1.1460000000000001
9.126227617263794,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1480000000000001
9.128589391708374,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.147
9.130908012390137,0,-2.036648732522437,2.036648732522437,0.0,-1.1480000000000001
9.133201599121094,0,-2.036648732522437,2.036648732522437,0.0,-1.154
9.135595798492432,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.149
9.137919902801514,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1440000000000001
9.153760433197021,0,-2.0351694001502705,2.0351694001502705,0.0439453125,-1.147
9.156103372573853,0,-2.036648732522437,2.036648732522437,0.0,-1.149
9.158298015594482,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.149
9.160527229309082,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1460000000000001
9.162749290466309,0,-2.036648732522437,2.036648732522437,0.0,-1.1480000000000001
9.185194730758667,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.149
9.187557458877563,0,-2.036648732522437,2.036648732522437,0.0,-1.147
9.189850330352783,0,-2.036648732522437,2.036648732522437,0.0,-1.1420000000000001
9.214064359664917,0,-2.0351694001502705,2.0351694001502705,0.0439453125,-1.1480000000000001
9.224137306213379,0,-2.036648732522437,2.036648732522437,0.0,-1.147
9.226508140563965,0,-2.036648732522437,2.036648732522437,0.0,-1.1520000000000001
9.228895902633667,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1480000000000001
9.23129677772522,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1480000000000001
9.233848333358765,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1480000000000001
9.236198902130127,0,-2.036648732522437,2.036648732522437,0.0,-1.147
9.23857569694519,0,-2.036648732522437,2.036648732522437,0.0,-1.147
9.240959882736206,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1440000000000001
9.243329763412476,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1440000000000001
9.245776176452637,0,-2.0351694001502705,2.0351694001502705,0.0439453125,-1.145
9.248035430908203,0,-2.0351694001502705,2.0351694001502705,0.0439453125,-1.145
9.250401258468628,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.149
9.252660274505615,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1480000000000001
9.255154132843018,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1480000000000001
9.257455348968506,0,-2.036648732522437,2.036648732522437,0.0,-1.1460000000000001
9.261343955993652,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.149
9.266347885131836,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1460000000000001
9.27133846282959,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1520000000000001
9.276400089263916,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1460000000000001
9.281343698501587,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1440000000000001
9.286351203918457,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.143
9.291384220123291,0,-2.036648732522437,2.036648732522437,0.0,-1.143
9.296337604522705,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1440000000000001
9.301355361938477,0,-2.036648732522437,2.036648732522437,0.0,-1.147
9.312557220458984,0,-2.036648732522437,2.036648732522437,0.0,-1.1500000000000001
9.315212965011597,0,-2.036648732522437,2.036648732522437,0.0,-1.147
9.318285703659058,0,-2.036648732522437,2.036648732522437,0.0,-1.147
9.321340322494507,0,-2.0351694001502705,2.0351694001502705,0.0439453125,-1.153
9.32633638381958,0,-2.0351694001502705,2.0351694001502705,0.0439453125,-1.149
9.331387519836426,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1480000000000001
9.336341381072998,0,-2.036648732522437,2.036648732522437,0.0,-1.1480000000000001
9.34134292602539,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1460000000000001
9.346352338790894,0,-2.036648732522437,2.036648732522437,0.0,-1.149
9.351341485977173,0,-2.036648732522437,2.036648732522437,0.0,-1.149
9.356398344039917,0,-2.036648732522437,2.036648732522437,0.0,-1.1460000000000001
9.361343622207642,0,-2.035907715087308,2.035907715087308,0.02197265625,-1.1480000000000001
9.366336584091187,0,-2.036648732522437,2.036648732522437,0.0,-1.1480000000000001
