1,2.1e-05,370085.64697265625,-370085.73732561944
2,0.001253,370085.64697265625,-370085.73732561944
3,0.002374,370085.64697265625,-370085.73732561944
4,0.003481,370085.64697265625,-370085.73732561944
5,0.004583,370085.64697265625,-370085.73732561944
6,0.005684,370085.64697265625,-370085.73732561944
7,0.006783,370085.64697265625,-370085.73732561944
8,0.007883,370085.64697265625,-370085.73732561944
9,0.008981,370085.64697265625,-370085.73732561944
10,0.01008,370085.64697265625,-370085.73732561944
11,0.011179,370085.64697265625,-370085.73732561944
12,0.012277,370085.64697265625,-370085.73732561944
13,0.013378,370085.64697265625,-370085.73732561944
14,0.014476,370085.64697265625,-370085.73732561944
15,0.015573,370085.64697265625,-370085.73732561944
16,0.016683,370085.64697265625,-370085.73732561944
17,0.017783,370085.64697265625,-370085.73732561944
18,0.018882,370085.64697265625,-370085.73732561944
19,0.01998,370085.64697265625,-370085.73732561944
20,0.021077,370085.64697265625,-370085.73732561944
21,0.022175,370085.64697265625,-370085.73732561944
22,0.023275,370085.64697265625,-370085.73732561944
23,0.024372,370085.64697265625,-370085.73732561944
24,0.02547,370085.64697265625,-370085.73732561944
25,0.026567,370085.64697265625,-370085.73732561944
26,0.027667,370085.64697265625,-370085.73732561944
27,0.028764,370085.64697265625,-370085.73732561944
28,0.029862,370085.64697265625,-370085.73732561944
29,0.030959,370085.64697265625,-370085.73732561944
30,0.032056,370085.64697265625,-370085.73732561944
31,0.033155,370085.64697265625,-370085.73732561944
32,0.034255,370085.64697265625,-370085.73732561944
33,0.03537,370085.64697265625,-370085.73732561944
34,0.03647,370085.64697265625,-370085.73732561944
35,0.037568,370085.64697265625,-370085.73732561944
36,0.038669,370085.64697265625,-370085.73732561944
37,0.039767,370085.64697265625,-370085.73732561944
38,0.040865,370085.64697265625,-370085.73732561944
39,0.041963,370085.64697265625,-370085.73732561944
40,0.043062,370085.64697265625,-370085.73732561944
41,0.04416,370085.64697265625,-370085.73732561944
42,0.045257,370085.64697265625,-370085.73732561944
43,0.046355,370085.64697265625,-370085.73732561944
44,0.047465,370085.64697265625,-370085.73732561944
45,0.048575,370085.64697265625,-370085.73732561944
46,0.049675,370085.64697265625,-370085.73732561944
47,0.050774,370085.64697265625,-370085.73732561944
48,0.051871,370085.64697265625,-370085.73732561944
49,0.05297,370085.64697265625,-370085.73732561944
50,0.054067,370085.64697265625,-370085.73732561944
51,0.055163,370085.64697265625,-370085.73732561944
52,0.05626,370085.64697265625,-370085.73732561944
53,0.057357,370085.64697265625,-370085.73732561944
54,0.058454,370085.64697265625,-370085.73732561944
55,0.059551,370085.64697265625,-370085.73732561944
56,0.060662,370085.64697265625,-370085.73732561944
57,0.061759,370085.64697265625,-370085.73732561944
58,0.062858,370085.64697265625,-370085.73732561944
59,0.063954,370085.64697265625,-370085.73732561944
60,0.065052,370085.64697265625,-370085.73732561944
61,0.066148,370085.64697265625,-370085.73732561944
62,0.067245,370085.64697265625,-370085.73732561944
63,0.068342,370085.64697265625,-370085.73732561944
64,0.069438,370085.64697265625,-370085.73732561944
65,0.070534,370085.64697265625,-370085.73732561944
66,0.071631,370085.64697265625,-370085.73732561944
67,0.072727,370085.64697265625,-370085.73732561944
68,0.073823,370085.64697265625,-370085.73732561944
69,0.07492,370085.64697265625,-370085.73732561944
70,0.076015,370085.64697265625,-370085.73732561944
71,0.077111,370085.64697265625,-370085.73732561944
72,0.078207,370085.64697265625,-370085.73732561944
73,0.079303,370085.64697265625,-370085.73732561944
74,0.080398,370085.64697265625,-370085.73732561944
75,0.081494,370085.64697265625,-370085.73732561944
76,0.082589,370085.64697265625,-370085.73732561944
77,0.083685,370085.64697265625,-370085.73732561944
78,0.084782,370085.64697265625,-370085.73732561944
79,0.08588,370085.64697265625,-370085.73732561944
80,0.086976,370085.64697265625,-370085.73732561944
81,0.088073,370085.64697265625,-370085.73732561944
82,0.089169,370085.64697265625,-370085.73732561944
83,0.090266,370085.64697265625,-370085.73732561944
84,0.091362,370085.64697265625,-370085.73732561944
85,0.092459,370085.64697265625,-370085.73732561944
86,0.093558,370085.64697265625,-370085.73732561944
87,0.094655,370085.64697265625,-370085.73732561944
88,0.095752,370085.64697265625,-370085.73732561944
89,0.096848,370085.64697265625,-370085.73732561944
90,0.097945,370085.64697265625,-370085.73732561944
91,0.099042,370085.64697265625,-370085.73732561944
92,0.10014,370085.64697265625,-370085.73732561944
93,0.101253,370085.64697265625,-370085.73732561944
94,0.102352,370085.64697265625,-370085.73732561944
95,0.103472,370085.64697265625,-370085.73732561944
96,0.104571,370085.64697265625,-370085.73732561944
97,0.105667,370085.64697265625,-370085.73732561944
98,0.106763,370085.64697265625,-370085.73732561944
99,0.107859,370085.64697265625,-370085.73732561944
100,0.108954,370085.64697265625,-370085.73732561944
101,0.110051,370085.64697265625,-370085.73732561944
102,0.111146,370085.64697265625,-370085.73732561944
103,0.112245,370085.64697265625,-370085.73732561944
104,0.113352,370085.64697265625,-370085.73732561944
105,0.114449,370085.64697265625,-370085.73732561944
106,0.115545,370085.64697265625,-370085.73732561944
107,0.116641,370085.64697265625,-370085.73732561944
108,0.117737,370085.64697265625,-370085.73732561944
109,0.118832,370085.64697265625,-370085.73732561944
110,0.119928,370085.64697265625,-370085.73732561944
111,0.121024,370085.64697265625,-370085.73732561944
112,0.122119,370085.64697265625,-370085.73732561944
113,0.123215,370085.64697265625,-370085.73732561944
114,0.124314,370085.64697265625,-370085.73732561944
115,0.125432,370085.64697265625,-370085.73732561944
116,0.126529,370085.64697265625,-370085.73732561944
117,0.127625,370085.64697265625,-370085.73732561944
118,0.128721,370085.64697265625,-370085.73732561944
119,0.129817,370085.64697265625,-370085.73732561944
120,0.130913,370085.64697265625,-370085.73732561944
121,0.132009,370085.64697265625,-370085.73732561944
122,0.133109,370085.64697265625,-370085.73732561944
123,0.134207,370085.64697265625,-370085.73732561944
124,0.135311,370085.64697265625,-370085.73732561944
125,0.136411,370085.64697265625,-370085.73732561944
126,0.13751,370085.64697265625,-370085.73732561944
127,0.138608,370085.64697265625,-370085.73732561944
128,0.139723,370085.64697265625,-370085.73732561944
129,0.140822,370085.64697265625,-370085.73732561944
130,0.141926,91.12060546875,-102.30471247673644
131,0.143042,91.12060546875,-102.30471247673644
132,0.144145,91.0986328125,-102.2607671535076
133,0.145243,91.0986328125,-102.30471247673644
134,0.146343,91.12060546875,-102.28273981512203
135,0.147442,91.12060546875,-102.28273981512203
136,0.148541,91.0986328125,-102.28273981512203
137,0.149657,91.0986328125,-102.28273981512203
138,0.150756,91.0986328125,-102.28273981512203
139,0.151855,91.12060546875,-102.28273981512203
140,0.152956,91.12060546875,-102.28273981512203
141,0.154054,91.0986328125,-102.28273981512203
142,0.155153,91.0986328125,-102.30471247673644
143,0.156252,91.12060546875,-102.28273981512203
144,0.157351,91.12060546875,-102.30471247673644
145,0.158449,91.0986328125,-102.28273981512203
146,0.159571,91.0986328125,-102.30471247673644
147,0.160671,91.0986328125,-102.30471247673644
148,0.161771,91.12060546875,-102.30471247673644
149,0.162871,91.12060546875,-102.28273981512203
150,0.163972,91.07666015625,-102.30471247673644
151,0.165071,91.07666015625,-102.30471247673644
152,0.166168,91.12060546875,-102.30471247673644
153,0.167267,91.12060546875,-102.30471247673644
154,0.168364,91.12060546875,-102.30471247673644
155,0.169463,91.12060546875,-102.30471247673644
156,0.170561,91.142578125,-102.28273981512203
157,0.171662,91.142578125,-102.28273981512203
158,0.172763,91.12060546875,-102.28273981512203
159,0.173863,91.12060546875,-102.28273981512203
160,0.174969,91.12060546875,-102.30471247673644
161,0.176244,91.12060546875,-102.28273981512203
162,0.177396,91.12060546875,-102.28273981512203
163,0.178504,91.12060546875,-102.28273981512203
164,0.179608,91.12060546875,-102.30471247673644
165,0.180728,91.12060546875,-102.28273981512203
166,0.181829,91.12060546875,-102.28273981512203
167,0.182933,91.12060546875,-102.28273981512203
168,0.184033,91.12060546875,-102.28273981512203
169,0.185132,91.12060546875,-102.32668513835087
170,0.186231,91.142578125,-102.30471247673644
171,0.18733,91.142578125,-102.30471247673644
172,0.18843,91.12060546875,-102.28273981512203
173,0.189528,91.12060546875,-102.28273981512203
174,0.190626,91.12060546875,-102.30471247673644
175,0.191747,91.12060546875,-102.28273981512203
176,0.192846,91.12060546875,-102.28273981512203
177,0.193945,91.0986328125,-102.30471247673644
178,0.195044,91.0986328125,-102.2607671535076
179,0.196141,91.12060546875,-102.30471247673644
180,0.197239,91.12060546875,-102.30471247673644
181,0.198337,91.12060546875,-102.30471247673644
182,0.199434,91.12060546875,-102.28273981512203
183,0.200534,91.142578125,-102.2607671535076
184,0.201657,91.142578125,-102.30471247673644
185,0.20276,91.12060546875,-102.30471247673644
186,0.20386,91.0986328125,-102.28273981512203
187,0.204959,91.0986328125,-102.28273981512203
188,0.206058,91.12060546875,-102.30471247673644
189,0.207155,91.12060546875,-102.28273981512203
