time,desire_torque,commanded_torque,passive_torque,ankle_angle,device_current
0.5057179927825928,-4.375136253526679,-6.37503926985521,1.9999030163285314,1.20849609375,-0.001
0.5107276439666748,-4.369159187873232,-6.3690622042017635,1.9999030163285314,1.20849609375,0.0
0.515723705291748,-4.363204561158609,-6.36310757748714,1.9999030163285314,1.20849609375,-1.286
0.5207266807556152,-4.357247981804756,-6.360153541084088,2.002905559279332,1.0986328125,-3.342
0.525723934173584,-4.351304555501757,-6.361053525200726,2.009748969698968,0.85693359375,-3.74
0.5307238101959229,-4.345364410410055,-6.370478988575071,2.0251145781650157,0.3515625,-3.879
0.535724401473999,-4.339429877610494,-6.377566919999866,2.0381370423893723,-0.0439453125,-3.9450000000000003
0.540726900100708,-4.333499606075358,-6.389550670794259,2.0560510647189014,-0.54931640625,-3.741
0.5457255840301514,-4.3275804338396835,-6.386073505862093,2.0584930720224093,-0.615234375,-3.633
0.5508937835693359,-4.321467505283271,-6.37832986998295,2.056862364699678,-0.5712890625,-3.557
0.55572509765625,-4.315759513004301,-6.364630488313875,2.048870975309574,-0.3515625,-3.2760000000000002
0.5607242584228516,-4.309859855227001,-6.345765681703481,2.035905826476481,0.02197265625,-3.3160000000000003
0.5657284259796143,-4.3039611081586315,-6.330479387533407,2.026518279374775,0.3076171875,-3.46
0.5707275867462158,-4.298075133665224,-6.319043467090382,2.0209683334251585,0.4833984375,-3.714
0.5757248401641846,-4.292198326289214,-6.312485077512437,2.0202867512232228,0.50537109375,-3.579
0.5807254314422607,-4.286324578614732,-6.3086641838049395,2.0223396051902074,0.439453125,-3.355
0.5857241153717041,-4.280460112648767,-6.304876893889492,2.024416781240725,0.37353515625,-3.579
0.5907270908355713,-4.274597718836034,-6.30467254417541,2.0300748253393754,0.19775390625,-3.686
0.5957458019256592,-4.268724088173677,-6.301692794451799,2.0329687062781217,0.10986328125,-3.673
0.6007297039031982,-4.262898392139492,-6.295867098417614,2.0329687062781217,0.10986328125,-3.741
0.6057264804840088,-4.2570649031554995,-6.288581264056797,2.0315163609012967,0.15380859375,-3.645
0.6107277870178223,-4.25123345867288,-6.281308284012256,2.0300748253393754,0.19775390625,-3.521
0.6157269477844238,-4.245411905241099,-6.274056004833456,2.028644099592358,0.24169921875,-3.426
0.6207261085510254,-4.239597796789314,-6.268241896381673,2.028644099592358,0.24169921875,-3.427
0.6257281303405762,-4.233787869715697,-6.2624319693080555,2.028644099592358,0.24169921875,-3.471
0.6307289600372314,-4.227986892888163,-6.257345004127167,2.029358111239004,0.2197265625,-3.5220000000000002
0.6357283592224121,-4.222195194169087,-6.252270019508463,2.0300748253393754,0.19775390625,-3.563
0.6407268047332764,-4.2164122728367515,-6.247206514730225,2.0307942418934735,0.17578125,-3.63
0.6457297801971436,-4.210631850016279,-6.239989961255283,2.029358111239004,0.2197265625,-3.563
0.650726318359375,-4.204866649782584,-6.2335107493749415,2.028644099592358,0.24169921875,-3.475
0.6557290554046631,-4.199102148431766,-6.227746248024124,2.028644099592358,0.24169921875,-3.459
0.6607286930084229,-4.193349124303625,-6.223423949643,2.0300748253393754,0.19775390625,-3.491
0.6657283306121826,-4.18760406033995,-6.217678885679326,2.0300748253393754,0.19775390625,-3.543
0.6707313060760498,-4.1818631857547555,-6.2112212969937595,2.029358111239004,0.2197265625,-3.539
0.6757276058197021,-4.176138039599862,-6.206212864939237,2.0300748253393754,0.19775390625,-3.501
0.680727481842041,-4.1704169233559405,-6.200491748695316,2.0300748253393754,0.19775390625,-3.475
0.6857309341430664,-4.1646999109930904,-6.194774736332466,2.0300748253393754,0.19775390625,-3.494
0.6907291412353516,-4.158997134343091,-6.188355245582095,2.029358111239004,0.2197265625,-3.5100000000000002
0.695732593536377,-4.15329668058416,-6.182654791823164,2.029358111239004,0.2197265625,-3.488
0.7007274627685547,-4.147614352162284,-6.17768917750166,2.0300748253393754,0.19775390625,-3.484
0.7057280540466309,-4.141933924050845,-6.171292035289849,2.029358111239004,0.2197265625,-3.484
0.7107264995574951,-4.136264398735793,-6.166339224075169,2.0300748253393754,0.19775390625,-3.48
0.7157304286956787,-4.1305971870412455,-6.160672012380621,2.0300748253393754,0.19775390625,-3.477
0.7207274436950684,-4.12494638228686,-6.153590481879219,2.028644099592358,0.24169921875,-3.47
0.7257304191589355,-4.119297478803646,-6.1493723041430215,2.0300748253393754,0.19775390625,-3.466
0.7307314872741699,-4.113659426468097,-6.143734251807472,2.0300748253393754,0.19775390625,-3.464
0.7357313632965088,-4.108031466490078,-6.1381062918294536,2.0300748253393754,0.19775390625,-3.465
0.7407276630401611,-4.102416325519582,-6.132491150858957,2.0300748253393754,0.19775390625,-3.465
0.7457313537597656,-4.096801743473961,-6.126876568813336,2.0300748253393754,0.19775390625,-3.46
0.7507290840148926,-4.091202760994571,-6.120560872233575,2.029358111239004,0.2197265625,-3.452
0.7557313442230225,-4.085607677110479,-6.114965788349483,2.029358111239004,0.2197265625,-3.451
0.7607483863830566,-4.080005132425019,-6.109363243664023,2.029358111239004,0.2197265625,-3.451
0.7657303810119629,-4.074450771693943,-6.1030948712863005,2.028644099592358,0.24169921875,-3.446
0.7707333564758301,-4.068882146276479,-6.098240257515483,2.029358111239004,0.2197265625,-3.439
0.7757341861724854,-4.063325104004298,-6.092683215243302,2.029358111239004,0.2197265625,-3.435
0.7807297706604004,-4.057783123442258,-6.087141234681262,2.029358111239004,0.2197265625,-3.438
0.7857308387756348,-4.052244357669964,-6.082319183009339,2.0300748253393754,0.19775390625,-3.432
