time,desire_torque,passive_torque,commanded_torque,ankle_angle,angular_speed,device_current
0.5047132968902588,0,2.152444350095943,-2.152444350095943,-2.7848828125000002,1.1210538903061043,-0.003
0.508718729019165,0,2.151360263633028,-2.151360263633028,-2.7629101562500002,1.2331592793367165,-0.002
0.5127203464508057,0,2.152444350095943,-2.152444350095943,-2.7848828125000002,1.1210538903061043,-0.166
0.5167205333709717,0,2.152444350095943,-2.152444350095943,-2.7848828125000002,1.1210538903061043,-0.71
0.5207180976867676,0,2.152444350095943,-2.152444350095943,-2.7848828125000002,1.1210538903061043,-1.061
0.5247185230255127,0,2.154620624965833,-2.154620624965833,-2.8288281250000002,0.8968431122448798,-1.135
0.5287172794342041,0,2.1557128133728067,-2.1557128133728067,-2.8508007812500002,0.7847377232142676,-1.223
0.5327174663543701,0,2.1590055824818477,-2.1590055824818477,-2.9167187500000002,0.44842155612243084,-1.2730000000000001
0.5367169380187988,0,2.1623226574230654,-2.1623226574230654,-2.9826367187500002,0.11210538903059412,-1.29
0.5407330989837646,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.293
0.5447244644165039,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.274
0.5487208366394043,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.295
0.5527186393737793,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.28
0.5567178726196289,0,2.167905128618821,-2.167905128618821,-3.0925000000000002,-0.4484215561224671,-1.231
0.5607194900512695,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.214
0.5647172927856445,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.213
0.5687236785888672,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.222
0.5727198123931885,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.222
0.5767178535461426,0,2.1645475439573088,-2.1645475439573088,-3.0265820312500002,-0.11210538903063037,-1.222
0.5807173252105713,0,2.16566403819646,-2.16566403819646,-3.0485546875000002,-0.22421077806124262,-1.224
0.5847163200378418,0,2.16566403819646,-2.16566403819646,-3.0485546875000002,-0.22421077806124262,-1.215
0.5887188911437988,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.209
0.592719316482544,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.212
0.5967209339141846,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.22
0.6007168292999268,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.228
0.6047201156616211,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.22
0.6087195873260498,0,2.1645475439573088,-2.1645475439573088,-3.0265820312500002,-0.11210538903063037,-1.217
0.6127159595489502,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.221
0.6167201995849609,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.219
0.6207194328308105,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.22
0.6247174739837646,0,2.167905128618821,-2.167905128618821,-3.0925000000000002,-0.4484215561224671,-1.219
0.6287190914154053,0,2.16566403819646,-2.16566403819646,-3.0485546875000002,-0.22421077806124262,-1.222
0.6327171325683594,0,2.16566403819646,-2.16566403819646,-3.0485546875000002,-0.22421077806124262,-1.221
0.6367170810699463,0,2.167905128618821,-2.167905128618821,-3.0925000000000002,-0.4484215561224671,-1.223
0.6407167911529541,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.223
0.6447181701660156,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.221
0.6487178802490234,0,2.1645475439573088,-2.1645475439573088,-3.0265820312500002,-0.11210538903063037,-1.22
0.652716875076294,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.218
0.6567175388336182,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.22
0.6607162952423096,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.22
0.6648523807525635,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.219
0.6687173843383789,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.221
0.6727159023284912,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.221
0.6767172813415527,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.225
0.6807167530059814,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.223
0.6847171783447266,0,2.167905128618821,-2.167905128618821,-3.0925000000000002,-0.4484215561224671,-1.223
0.6887171268463135,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.222
0.6927182674407959,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-0.33631616709185486,-1.22
0.6967172622680664,0,2.16566403819646,-2.16566403819646,-3.0485546875000002,-0.22421077806124262,-1.224
0.7007160186767578,0,2.1667832330836307,-2.1667832330836307,-3.0705273437500002,-1.457370057397959,-1.221
